Num véhicule,Ligne,Numero course,Arret tarifaire validation,Arret logique validation,Societe ligne,Societe arret validation code,Nombre montee arret,Nombre descente arret,Date arrêt,Horaire  arrêt
213,Ligne 1,6006,COMPIEGNE,Abbaye,ARC,46,0,0,04/09/2018,09:59
213,Ligne 1,6006,COMPIEGNE,Andre Malraux,ARC,46,10,0,04/09/2018,09:49
213,Ligne 1,6006,COMPIEGNE,Blaise Pascal,ARC,46,4,0,04/09/2018,09:48
213,Ligne 1,6006,COMPIEGNE,Bournonville,ARC,46,8,0,04/09/2018,10:11
213,Ligne 1,6006,COMPIEGNE,Bournonville 2,ARC,46,0,2,04/09/2018,10:11
213,Ligne 1,6006,COMPIEGNE,Carnot,ARC,46,0,2,04/09/2018,10:07
213,Ligne 1,6006,COMPIEGNE,Centre Commercial Royallieu,ARC,46,6,2,04/09/2018,09:52
213,Ligne 1,6006,COMPIEGNE,Compiegne Gare,ARC,46,0,4,04/09/2018,10:21
213,Ligne 1,6006,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,09:51
213,Ligne 1,6006,COMPIEGNE,Etats-Unis,ARC,46,2,1,04/09/2018,10:09
213,Ligne 1,6006,COMPIEGNE,Gare,ARC,46,0,4,04/09/2018,10:21
213,Ligne 1,6006,COMPIEGNE,Hopital,ARC,46,0,0,04/09/2018,09:38
213,Ligne 1,6006,COMPIEGNE,Hopital Depart,ARC,46,0,0,04/09/2018,09:38
213,Ligne 1,6006,COMPIEGNE,Huy Senlis,ARC,46,0,0,04/09/2018,09:58
213,Ligne 1,6006,COMPIEGNE,Jacques Monod,ARC,46,0,4,04/09/2018,10:13
213,Ligne 1,6006,COMPIEGNE,Jean L'Huillier,ARC,46,6,0,04/09/2018,10:02
213,Ligne 1,6006,COMPIEGNE,La Venerie,ARC,46,0,0,04/09/2018,10:08
213,Ligne 1,6006,COMPIEGNE,Lycee Pierre d'Ailly,ARC,46,4,2,04/09/2018,10:09
213,Ligne 1,6006,COMPIEGNE,Maison de l'Europe,ARC,46,0,0,04/09/2018,10:10
213,Ligne 1,6006,COMPIEGNE,Mercieres,ARC,46,0,0,04/09/2018,09:46
213,Ligne 1,6006,COMPIEGNE,Palais,ARC,46,0,0,04/09/2018,10:16
213,Ligne 1,6006,COMPIEGNE,Picardie,ARC,46,2,0,04/09/2018,10:00
213,Ligne 1,6006,COMPIEGNE,Pillet Will,ARC,46,0,0,04/09/2018,09:58
213,Ligne 1,6006,COMPIEGNE,Piscine,ARC,46,0,2,04/09/2018,10:03
213,Ligne 1,6006,COMPIEGNE,Reservoirs,ARC,46,2,2,04/09/2018,10:06
213,Ligne 1,6006,COMPIEGNE,Saint-Jacques,ARC,46,0,6,04/09/2018,10:17
213,Ligne 1,6006,COMPIEGNE,Saint-Lazare,ARC,46,0,4,04/09/2018,10:12
213,Ligne 1,6006,COMPIEGNE,Solferino,ARC,46,0,2,04/09/2018,10:19
213,Ligne 1,6006,COMPIEGNE,Stalingrad,ARC,46,0,4,04/09/2018,09:54
213,Ligne 1,6006,COMPIEGNE,Victoire,ARC,46,2,2,04/09/2018,10:04
213,Ligne 1,6006,COMPIEGNE,Victor Hugo,ARC,46,2,2,04/09/2018,10:14
213,Ligne 1,6006,COMPIEGNE,Vivier Corax,ARC,46,0,0,04/09/2018,09:54
213,Ligne 2,6211,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,13:53
213,Ligne 2,6211,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,13:54
213,Ligne 2,6211,CLAIROIX,Port a carreaux,ARC,46,0,0,04/09/2018,13:54
213,Ligne 2,6211,COMPIEGNE,Anatole France,ARC,46,16,6,04/09/2018,13:19
213,Ligne 2,6211,COMPIEGNE,Andre Malraux,ARC,46,4,8,04/09/2018,13:11
213,Ligne 2,6211,COMPIEGNE,Blaise Pascal,ARC,46,20,6,04/09/2018,13:08
213,Ligne 2,6211,COMPIEGNE,Centre de Recherches,ARC,46,2,0,04/09/2018,13:14
213,Ligne 2,6211,COMPIEGNE,Clos des Roses,ARC,46,10,6,04/09/2018,13:17
213,Ligne 2,6211,COMPIEGNE,De Lattre de Tassigny,ARC,46,18,18,04/09/2018,13:23
213,Ligne 2,6211,COMPIEGNE,Denielou,ARC,46,6,0,04/09/2018,13:13
213,Ligne 2,6211,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,13:41
213,Ligne 2,6211,COMPIEGNE,Gare Depart,ARC,46,0,16,04/09/2018,13:41
213,Ligne 2,6211,COMPIEGNE,Glaciere,ARC,46,28,14,04/09/2018,13:24
213,Ligne 2,6211,COMPIEGNE,Jacques Monod,ARC,46,14,54,04/09/2018,13:33
213,Ligne 2,6211,COMPIEGNE,Justice,ARC,46,6,18,04/09/2018,13:27
213,Ligne 2,6211,COMPIEGNE,La Venerie,ARC,46,22,14,04/09/2018,13:30
213,Ligne 2,6211,COMPIEGNE,Palais,ARC,46,0,0,04/09/2018,13:36
213,Ligne 2,6211,COMPIEGNE,Parc Songeons,ARC,46,1,0,04/09/2018,13:03
213,Ligne 2,6211,COMPIEGNE,Robert Desnos,ARC,46,2,0,04/09/2018,13:16
213,Ligne 2,6211,COMPIEGNE,Robida,ARC,46,34,10,04/09/2018,13:22
213,Ligne 2,6211,COMPIEGNE,Rostand,ARC,46,4,8,04/09/2018,13:15
213,Ligne 2,6211,COMPIEGNE,Rue d'Amiens,ARC,46,4,2,04/09/2018,13:47
213,Ligne 2,6211,COMPIEGNE,Saint-Jacques,ARC,46,0,6,04/09/2018,13:37
213,Ligne 2,6211,COMPIEGNE,Saint Joseph,ARC,46,12,34,04/09/2018,13:25
213,Ligne 2,6211,COMPIEGNE,Solferino,ARC,46,0,34,04/09/2018,13:39
213,Ligne 2,6211,COMPIEGNE,Square Bonnault,ARC,46,26,6,04/09/2018,13:29
213,Ligne 2,6211,COMPIEGNE,Veneurs,ARC,46,4,4,04/09/2018,13:32
213,Ligne 2,6211,COMPIEGNE,Victor Hugo,ARC,46,0,2,04/09/2018,13:35
213,Ligne 2,6211,COMPIEGNE,Weygand,ARC,46,22,6,04/09/2018,13:20
213,Ligne 2,6211,JAUX,Camp du Roy,ARC,46,2,0,04/09/2018,13:04
213,Ligne 2,6211,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,13:49
213,Ligne 2,6211,MARGNY-LES-COMP,Hauts de Margny,ARC,46,0,0,04/09/2018,13:54
213,Ligne 2,6211,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,4,04/09/2018,13:51
213,Ligne 2,6211,MARGNY-LES-COMP,Mairie de Margny,ARC,46,2,0,04/09/2018,13:47
213,Ligne 2,6211,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,13:48
213,Ligne 2,6211,MARGNY-LES-COMP,Parame,ARC,46,0,2,04/09/2018,13:51
213,Ligne 2,6211,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,0,04/09/2018,13:53
213,Ligne 2,6211,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,13:50
213,Ligne 2,6211,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,4,04/09/2018,13:50
213,Ligne 2,6211,VENETTE,Cailloux,ARC,46,1,0,04/09/2018,12:52
213,Ligne 2,6211,VENETTE,Cailloux,ARC,46,1,0,04/09/2018,13:03
213,Ligne 2,6211,VENETTE,Cailloux,ARC,46,3,1,04/09/2018,13:43
213,Ligne 2,6211,VENETTE,Centre Commercial Jaux Venette,ARC,46,13,0,04/09/2018,13:02
213,Ligne 2,6211,VENETTE,Monnet,ARC,46,1,0,04/09/2018,12:52
213,Ligne 2,6211,VENETTE,Monnet,ARC,46,3,1,04/09/2018,13:43
213,Ligne 2,6213,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,15:52
213,Ligne 2,6213,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,15:53
213,Ligne 2,6213,CLAIROIX,Port a carreaux,ARC,46,0,4,04/09/2018,15:54
213,Ligne 2,6213,COMPIEGNE,Anatole France,ARC,46,2,10,04/09/2018,15:17
213,Ligne 2,6213,COMPIEGNE,Andre Malraux,ARC,46,2,2,04/09/2018,15:11
213,Ligne 2,6213,COMPIEGNE,Blaise Pascal,ARC,46,18,22,04/09/2018,15:08
213,Ligne 2,6213,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,15:13
213,Ligne 2,6213,COMPIEGNE,Clos des Roses,ARC,46,6,10,04/09/2018,15:16
213,Ligne 2,6213,COMPIEGNE,De Lattre de Tassigny,ARC,46,8,24,04/09/2018,15:21
213,Ligne 2,6213,COMPIEGNE,Denielou,ARC,46,2,0,04/09/2018,15:12
213,Ligne 2,6213,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,15:38
213,Ligne 2,6213,COMPIEGNE,Gare Depart,ARC,46,14,16,04/09/2018,15:38
213,Ligne 2,6213,COMPIEGNE,Glaciere,ARC,46,4,4,04/09/2018,15:22
213,Ligne 2,6213,COMPIEGNE,Jacques Monod,ARC,46,4,2,04/09/2018,15:31
213,Ligne 2,6213,COMPIEGNE,Justice,ARC,46,2,6,04/09/2018,15:25
213,Ligne 2,6213,COMPIEGNE,La Venerie,ARC,46,20,0,04/09/2018,15:27
213,Ligne 2,6213,COMPIEGNE,Palais,ARC,46,0,10,04/09/2018,15:33
213,Ligne 2,6213,COMPIEGNE,Parc Songeons,ARC,46,7,4,04/09/2018,15:03
213,Ligne 2,6213,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,15:15
213,Ligne 2,6213,COMPIEGNE,Robida,ARC,46,6,4,04/09/2018,15:20
213,Ligne 2,6213,COMPIEGNE,Rostand,ARC,46,8,2,04/09/2018,15:14
213,Ligne 2,6213,COMPIEGNE,Rue d'Amiens,ARC,46,6,0,04/09/2018,15:44
213,Ligne 2,6213,COMPIEGNE,Saint-Jacques,ARC,46,0,26,04/09/2018,15:34
213,Ligne 2,6213,COMPIEGNE,Saint Joseph,ARC,46,6,4,04/09/2018,15:23
213,Ligne 2,6213,COMPIEGNE,Solferino,ARC,46,4,10,04/09/2018,15:36
213,Ligne 2,6213,COMPIEGNE,Square Bonnault,ARC,46,6,6,04/09/2018,15:26
213,Ligne 2,6213,COMPIEGNE,Veneurs,ARC,46,2,2,04/09/2018,15:29
213,Ligne 2,6213,COMPIEGNE,Victor Hugo,ARC,46,4,2,04/09/2018,15:32
213,Ligne 2,6213,COMPIEGNE,Weygand,ARC,46,6,4,04/09/2018,15:18
213,Ligne 2,6213,JAUX,Camp du Roy,ARC,46,0,0,04/09/2018,15:05
213,Ligne 2,6213,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,15:46
213,Ligne 2,6213,MARGNY-LES-COMP,Hauts de Margny,ARC,46,0,4,04/09/2018,15:54
213,Ligne 2,6213,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,15:49
213,Ligne 2,6213,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,0,04/09/2018,15:44
213,Ligne 2,6213,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,15:45
213,Ligne 2,6213,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,15:48
213,Ligne 2,6213,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,2,04/09/2018,15:51
213,Ligne 2,6213,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,15:46
213,Ligne 2,6213,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,14,04/09/2018,15:47
213,Ligne 2,6213,VENETTE,Cailloux,ARC,46,4,0,04/09/2018,14:51
213,Ligne 2,6213,VENETTE,Cailloux,ARC,46,7,4,04/09/2018,15:03
213,Ligne 2,6213,VENETTE,Centre Commercial Jaux Venette,ARC,46,25,0,04/09/2018,15:01
213,Ligne 2,6213,VENETTE,Monnet,ARC,46,4,0,04/09/2018,14:51
213,Ligne 2,6215,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,18:14
213,Ligne 2,6215,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,18:15
213,Ligne 2,6215,CLAIROIX,Port a carreaux,ARC,46,59,66,04/09/2018,18:16
213,Ligne 2,6215,COMPIEGNE,Anatole France,ARC,46,10,20,04/09/2018,17:33
213,Ligne 2,6215,COMPIEGNE,Andre Malraux,ARC,46,12,4,04/09/2018,17:25
213,Ligne 2,6215,COMPIEGNE,Blaise Pascal,ARC,46,48,38,04/09/2018,17:23
213,Ligne 2,6215,COMPIEGNE,Centre de Recherches,ARC,46,18,2,04/09/2018,17:28
213,Ligne 2,6215,COMPIEGNE,Clos des Roses,ARC,46,10,12,04/09/2018,17:32
213,Ligne 2,6215,COMPIEGNE,De Lattre de Tassigny,ARC,46,18,18,04/09/2018,17:37
213,Ligne 2,6215,COMPIEGNE,Denielou,ARC,46,8,0,04/09/2018,17:27
213,Ligne 2,6215,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,17:56
213,Ligne 2,6215,COMPIEGNE,Gare Depart,ARC,46,46,92,04/09/2018,17:56
213,Ligne 2,6215,COMPIEGNE,Glaciere,ARC,46,36,12,04/09/2018,17:38
213,Ligne 2,6215,COMPIEGNE,Jacques Monod,ARC,46,10,8,04/09/2018,17:46
213,Ligne 2,6215,COMPIEGNE,Justice,ARC,46,2,12,04/09/2018,17:41
213,Ligne 2,6215,COMPIEGNE,La Venerie,ARC,46,44,6,04/09/2018,17:43
213,Ligne 2,6215,COMPIEGNE,Palais,ARC,46,10,14,04/09/2018,17:49
213,Ligne 2,6215,COMPIEGNE,Parc Songeons,ARC,46,3,0,04/09/2018,17:17
213,Ligne 2,6215,COMPIEGNE,Robert Desnos,ARC,46,4,8,04/09/2018,17:30
213,Ligne 2,6215,COMPIEGNE,Robida,ARC,46,2,4,04/09/2018,17:36
213,Ligne 2,6215,COMPIEGNE,Rostand,ARC,46,6,8,04/09/2018,17:29
213,Ligne 2,6215,COMPIEGNE,Rue d'Amiens,ARC,46,10,6,04/09/2018,18:07
213,Ligne 2,6215,COMPIEGNE,Saint-Jacques,ARC,46,8,26,04/09/2018,17:50
213,Ligne 2,6215,COMPIEGNE,Saint Joseph,ARC,46,10,24,04/09/2018,17:39
213,Ligne 2,6215,COMPIEGNE,Solferino,ARC,46,10,6,04/09/2018,17:52
213,Ligne 2,6215,COMPIEGNE,Square Bonnault,ARC,46,6,6,04/09/2018,17:42
213,Ligne 2,6215,COMPIEGNE,Veneurs,ARC,46,8,0,04/09/2018,17:45
213,Ligne 2,6215,COMPIEGNE,Victor Hugo,ARC,46,10,10,04/09/2018,17:47
213,Ligne 2,6215,COMPIEGNE,Weygand,ARC,46,10,8,04/09/2018,17:34
213,Ligne 2,6215,JAUX,Camp du Roy,ARC,46,0,0,04/09/2018,17:19
213,Ligne 2,6215,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,18:10
213,Ligne 2,6215,MARGNY-LES-COMP,Hauts de Margny,ARC,46,59,66,04/09/2018,18:16
213,Ligne 2,6215,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,2,04/09/2018,18:12
213,Ligne 2,6215,MARGNY-LES-COMP,Mairie de Margny,ARC,46,2,2,04/09/2018,18:08
213,Ligne 2,6215,MARGNY-LES-COMP,Octave Butin,ARC,46,0,12,04/09/2018,18:08
213,Ligne 2,6215,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,18:12
213,Ligne 2,6215,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,2,04/09/2018,18:14
213,Ligne 2,6215,MARGNY-LES-COMP,Republique,ARC,46,0,4,04/09/2018,18:10
213,Ligne 2,6215,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,6,04/09/2018,18:11
213,Ligne 2,6215,VENETTE,Cailloux,ARC,46,17,2,04/09/2018,17:09
213,Ligne 2,6215,VENETTE,Cailloux,ARC,46,3,0,04/09/2018,17:17
213,Ligne 2,6215,VENETTE,Centre Commercial Jaux Venette,ARC,46,28,1,04/09/2018,17:16
213,Ligne 2,6215,VENETTE,Monnet,ARC,46,17,2,04/09/2018,17:09
213,Ligne 2,6227,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,20:15
213,Ligne 2,6227,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,20:16
213,Ligne 2,6227,CLAIROIX,Port a carreaux,ARC,46,0,1,04/09/2018,20:17
213,Ligne 2,6227,COMPIEGNE,Anatole France,ARC,46,4,8,04/09/2018,19:37
213,Ligne 2,6227,COMPIEGNE,Andre Malraux,ARC,46,2,4,04/09/2018,19:31
213,Ligne 2,6227,COMPIEGNE,Blaise Pascal,ARC,46,2,4,04/09/2018,19:29
213,Ligne 2,6227,COMPIEGNE,Centre de Recherches,ARC,46,4,0,04/09/2018,19:33
213,Ligne 2,6227,COMPIEGNE,Clos des Roses,ARC,46,2,12,04/09/2018,19:36
213,Ligne 2,6227,COMPIEGNE,De Lattre de Tassigny,ARC,46,8,10,04/09/2018,19:40
213,Ligne 2,6227,COMPIEGNE,Denielou,ARC,46,2,0,04/09/2018,19:32
213,Ligne 2,6227,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,19:55
213,Ligne 2,6227,COMPIEGNE,Gare Depart,ARC,46,6,14,04/09/2018,19:55
213,Ligne 2,6227,COMPIEGNE,Glaciere,ARC,46,4,10,04/09/2018,19:41
213,Ligne 2,6227,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,19:49
213,Ligne 2,6227,COMPIEGNE,Justice,ARC,46,2,2,04/09/2018,19:43
213,Ligne 2,6227,COMPIEGNE,La Venerie,ARC,46,0,2,04/09/2018,19:46
213,Ligne 2,6227,COMPIEGNE,Palais,ARC,46,0,2,04/09/2018,19:51
213,Ligne 2,6227,COMPIEGNE,Parc Songeons,ARC,46,3,0,04/09/2018,19:25
213,Ligne 2,6227,COMPIEGNE,Robert Desnos,ARC,46,4,10,04/09/2018,19:35
213,Ligne 2,6227,COMPIEGNE,Robida,ARC,46,0,0,04/09/2018,19:39
213,Ligne 2,6227,COMPIEGNE,Rostand,ARC,46,0,8,04/09/2018,19:34
213,Ligne 2,6227,COMPIEGNE,Rue d'Amiens,ARC,46,0,4,04/09/2018,20:06
213,Ligne 2,6227,COMPIEGNE,Saint-Jacques,ARC,46,0,2,04/09/2018,19:52
213,Ligne 2,6227,COMPIEGNE,Saint Joseph,ARC,46,0,2,04/09/2018,19:42
213,Ligne 2,6227,COMPIEGNE,Solferino,ARC,46,0,0,04/09/2018,19:54
213,Ligne 2,6227,COMPIEGNE,Square Bonnault,ARC,46,0,2,04/09/2018,19:45
213,Ligne 2,6227,COMPIEGNE,Veneurs,ARC,46,2,0,04/09/2018,19:47
213,Ligne 2,6227,COMPIEGNE,Victor Hugo,ARC,46,2,0,04/09/2018,19:50
213,Ligne 2,6227,COMPIEGNE,Weygand,ARC,46,2,6,04/09/2018,19:38
213,Ligne 2,6227,JAUX,Camp du Roy,ARC,46,0,0,04/09/2018,19:27
213,Ligne 2,6227,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,20:08
213,Ligne 2,6227,MARGNY-LES-COMP,Hauts de Margny,ARC,46,0,1,04/09/2018,20:17
213,Ligne 2,6227,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,20:13
213,Ligne 2,6227,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,0,04/09/2018,20:06
213,Ligne 2,6227,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,20:07
213,Ligne 2,6227,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,20:10
213,Ligne 2,6227,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,2,4,04/09/2018,20:14
213,Ligne 2,6227,MARGNY-LES-COMP,Republique,ARC,46,0,2,04/09/2018,20:09
213,Ligne 2,6227,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,0,04/09/2018,20:10
213,Ligne 2,6227,VENETTE,Cailloux,ARC,46,8,2,04/09/2018,19:13
213,Ligne 2,6227,VENETTE,Cailloux,ARC,46,3,0,04/09/2018,19:25
213,Ligne 2,6227,VENETTE,Centre Commercial Jaux Venette,ARC,46,18,1,04/09/2018,19:24
213,Ligne 2,6227,VENETTE,Monnet,ARC,46,8,2,04/09/2018,19:13
213,Ligne 2,6644,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,11:59
213,Ligne 2,6644,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,11:57
213,Ligne 2,6644,CLAIROIX,Port a carreaux,ARC,46,0,0,04/09/2018,11:55
213,Ligne 2,6644,COMPIEGNE,Anatole France,ARC,46,2,4,04/09/2018,12:38
213,Ligne 2,6644,COMPIEGNE,Andre Malraux,ARC,46,0,2,04/09/2018,12:44
213,Ligne 2,6644,COMPIEGNE,Blaise Pascal,ARC,46,2,6,04/09/2018,12:45
213,Ligne 2,6644,COMPIEGNE,Carrefour D'Elblag,ARC,46,0,6,04/09/2018,12:34
213,Ligne 2,6644,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,12:42
213,Ligne 2,6644,COMPIEGNE,Clos des Roses,ARC,46,0,0,04/09/2018,12:39
213,Ligne 2,6644,COMPIEGNE,De Lattre de Tassigny,ARC,46,10,0,04/09/2018,12:35
213,Ligne 2,6644,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,12:43
213,Ligne 2,6644,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,12:09
213,Ligne 2,6644,COMPIEGNE,Gare Depart,ARC,46,16,6,04/09/2018,12:09
213,Ligne 2,6644,COMPIEGNE,Glaciere,ARC,46,0,0,04/09/2018,12:33
213,Ligne 2,6644,COMPIEGNE,Jacques Monod,ARC,46,4,2,04/09/2018,12:24
213,Ligne 2,6644,COMPIEGNE,Justice,ARC,46,2,4,04/09/2018,12:31
213,Ligne 2,6644,COMPIEGNE,La Venerie,ARC,46,16,4,04/09/2018,12:28
213,Ligne 2,6644,COMPIEGNE,Magenta,ARC,46,2,0,04/09/2018,12:21
213,Ligne 2,6644,COMPIEGNE,Pommerelles,ARC,46,2,0,04/09/2018,12:27
213,Ligne 2,6644,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,12:40
213,Ligne 2,6644,COMPIEGNE,Robida,ARC,46,2,4,04/09/2018,12:35
213,Ligne 2,6644,COMPIEGNE,Rostand,ARC,46,0,8,04/09/2018,12:41
213,Ligne 2,6644,COMPIEGNE,Rue d'Amiens,ARC,46,0,0,04/09/2018,12:06
213,Ligne 2,6644,COMPIEGNE,Saint Joseph,ARC,46,16,4,04/09/2018,12:31
213,Ligne 2,6644,COMPIEGNE,Salle des Sports,ARC,46,0,0,04/09/2018,12:25
213,Ligne 2,6644,COMPIEGNE,Solferino,ARC,46,0,0,04/09/2018,12:18
213,Ligne 2,6644,COMPIEGNE,Square Bonnault,ARC,46,0,0,04/09/2018,12:30
213,Ligne 2,6644,COMPIEGNE,Weygand,ARC,46,2,10,04/09/2018,12:37
213,Ligne 2,6644,JAUX,Cailloux,ARC,46,0,1,04/09/2018,12:48
213,Ligne 2,6644,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,2,0,04/09/2018,12:04
213,Ligne 2,6644,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,12:01
213,Ligne 2,6644,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,0,04/09/2018,12:05
213,Ligne 2,6644,MARGNY-LES-COMP,Octave Butin,ARC,46,2,0,04/09/2018,12:04
213,Ligne 2,6644,MARGNY-LES-COMP,Parame,ARC,46,0,2,04/09/2018,12:02
213,Ligne 2,6644,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,2,0,04/09/2018,11:59
213,Ligne 2,6644,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,12:03
213,Ligne 2,6644,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,0,04/09/2018,12:03
213,Ligne 2,6644,VENETTE,Centre Commercial Jaux Venette,ARC,46,0,9,04/09/2018,12:49
213,Ligne 2,6644,VENETTE,Monnet,ARC,46,1,2,04/09/2018,12:49
213,Ligne 2,6646,CLAIROIX,La Planchette,ARC,46,1,0,04/09/2018,13:57
213,Ligne 2,6646,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,13:56
213,Ligne 2,6646,CLAIROIX,Port a carreaux,ARC,46,1,1,04/09/2018,13:55
213,Ligne 2,6646,COMPIEGNE,Anatole France,ARC,46,4,10,04/09/2018,14:32
213,Ligne 2,6646,COMPIEGNE,Andre Malraux,ARC,46,0,4,04/09/2018,14:38
213,Ligne 2,6646,COMPIEGNE,Blaise Pascal,ARC,46,10,10,04/09/2018,14:38
213,Ligne 2,6646,COMPIEGNE,Carrefour D'Elblag,ARC,46,0,0,04/09/2018,14:26
213,Ligne 2,6646,COMPIEGNE,Carrefour D'Elblag,ARC,46,2,6,04/09/2018,14:27
213,Ligne 2,6646,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,14:36
213,Ligne 2,6646,COMPIEGNE,Clos des Roses,ARC,46,2,2,04/09/2018,14:33
213,Ligne 2,6646,COMPIEGNE,De Lattre de Tassigny,ARC,46,16,2,04/09/2018,14:28
213,Ligne 2,6646,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,14:37
213,Ligne 2,6646,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,14:08
213,Ligne 2,6646,COMPIEGNE,Gare Depart,ARC,46,18,8,04/09/2018,14:08
213,Ligne 2,6646,COMPIEGNE,Glaciere,ARC,46,0,2,04/09/2018,14:26
213,Ligne 2,6646,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,14:18
213,Ligne 2,6646,COMPIEGNE,Justice,ARC,46,2,0,04/09/2018,14:23
213,Ligne 2,6646,COMPIEGNE,La Venerie,ARC,46,0,0,04/09/2018,14:21
213,Ligne 2,6646,COMPIEGNE,Magenta,ARC,46,6,2,04/09/2018,14:16
213,Ligne 2,6646,COMPIEGNE,Pommerelles,ARC,46,0,0,04/09/2018,14:21
213,Ligne 2,6646,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,14:34
213,Ligne 2,6646,COMPIEGNE,Robida,ARC,46,4,0,04/09/2018,14:29
213,Ligne 2,6646,COMPIEGNE,Rostand,ARC,46,2,0,04/09/2018,14:35
213,Ligne 2,6646,COMPIEGNE,Rue d'Amiens,ARC,46,0,0,04/09/2018,14:05
213,Ligne 2,6646,COMPIEGNE,Saint Joseph,ARC,46,4,2,04/09/2018,14:24
213,Ligne 2,6646,COMPIEGNE,Salle des Sports,ARC,46,0,0,04/09/2018,14:19
213,Ligne 2,6646,COMPIEGNE,Solferino,ARC,46,14,12,04/09/2018,14:13
213,Ligne 2,6646,COMPIEGNE,Square Bonnault,ARC,46,2,0,04/09/2018,14:22
213,Ligne 2,6646,COMPIEGNE,Weygand,ARC,46,4,4,04/09/2018,14:30
213,Ligne 2,6646,JAUX,Cailloux,ARC,46,0,4,04/09/2018,14:41
213,Ligne 2,6646,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,14:02
213,Ligne 2,6646,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,13:59
213,Ligne 2,6646,MARGNY-LES-COMP,Mairie de Margny,ARC,46,4,0,04/09/2018,14:04
213,Ligne 2,6646,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,14:03
